cod_ine,provincia,municipio,lon,lat
43044000000,Tarragona,La Sénia,0.282,40.636
43045000000,Tarragona,Colldejou,0.888,41.099
43046000000,Tarragona,Conesa,1.291,41.518
43047000000,Tarragona,Constantí,1.212,41.154
43048000000,Tarragona,Corbera d'Ebre,0.475,41.077
43049000000,Tarragona,Cornudella de Montsant,0.906,41.265
43050000000,Tarragona,Creixell,1.442,41.168
43051000000,Tarragona,Cunit,1.634,41.198
43052000000,Tarragona,Xerta,0.49,40.908
43053000000,Tarragona,Duesaigües,0.931,41.146
43054000000,Tarragona,L'Espluga de Francolí,1.103,41.396
43055000000,Tarragona,Falset,0.821,41.146
43056000000,Tarragona,La Fatarella,0.473,41.162
43057000000,Tarragona,La Febró,1.005,41.278
43058000000,Tarragona,La Figuera,0.732,41.216
43059000000,Tarragona,Figuerola del Camp,1.265,41.372
43060000000,Tarragona,Flix,0.55,41.231
43061000000,Tarragona,Forès,1.239,41.494
43062000000,Tarragona,Freginals,0.52,40.672
43063000000,Tarragona,La Galera,0.463,40.681
43064000000,Tarragona,Gandesa,0.438,41.053
43065000000,Tarragona,Garcia,0.651,41.137
43066000000,Tarragona,Els Garidells,1.248,41.208
43067000000,Tarragona,Ginestar,0.633,41.042
43068000000,Tarragona,Godall,0.469,40.655
43069000000,Tarragona,Gratallops,0.777,41.193
43070000000,Tarragona,Els Guiamets,0.753,41.102
43071000000,Tarragona,Horta de Sant Joan,0.317,40.954
43072000000,Tarragona,El Lloar,0.751,41.186
43073000000,Tarragona,Llorac,1.307,41.556
43074000000,Tarragona,Llorenç del Penedès,1.552,41.284
43075000000,Tarragona,Margalef,0.754,41.284
43076000000,Tarragona,Marçà,0.8,41.126
43077000000,Tarragona,Mas de Barberans,0.374,40.735
43078000000,Tarragona,Masdenverge,0.531,40.715
43079000000,Tarragona,Masllorenç,1.415,41.269
43080000000,Tarragona,La Masó,1.223,41.235
43081000000,Tarragona,Maspujols,1.047,41.182
43082000000,Tarragona,El Masroig,0.734,41.125
43083000000,Tarragona,El Milà,1.206,41.248
43084000000,Tarragona,Miravet,0.596,41.036
43085000000,Tarragona,El Molar (Tarragona),0.707,41.164
43086000000,Tarragona,Montblanc,1.162,41.377
43088000000,Tarragona,Montbrió del Camp,1.004,41.12
43089000000,Tarragona,Montferri,1.366,41.266
43090000000,Tarragona,El Montmell,1.453,41.315
43091000000,Tarragona,Mont-ral,1.098,41.287
43092000000,Tarragona,Mont-roig del Camp,0.959,41.088
43093000000,Tarragona,Móra d'Ebre,0.642,41.091
43094000000,Tarragona,Móra la Nova,0.649,41.099
43095000000,Tarragona,El Morell,1.209,41.192
43096000000,Tarragona,La Morera de Montsant,0.842,41.265
43097000000,Tarragona,La Nou de Gaià,1.374,41.184
43098000000,Tarragona,Nulles,1.295,41.25
43099000000,Tarragona,La Palma d'Ebre,0.666,41.283
43100000000,Tarragona,Els Pallaresos,1.269,41.175
43101000000,Tarragona,Passanant i Belltall,1.197,41.532
43102000000,Tarragona,Paüls,0.399,40.922
43103000000,Tarragona,Perafort,1.256,41.191
43104000000,Tarragona,El Perelló,0.712,40.875
43105000000,Tarragona,Les Piles,1.342,41.504
43106000000,Tarragona,El Pinell de Brai,0.515,41.017
43107000000,Tarragona,Pira,1.203,41.423
43108000000,Tarragona,El Pla de Santa Maria,1.29,41.364
43109000000,Tarragona,La Pobla de Mafumet,1.211,41.187
43110000000,Tarragona,La Pobla de Massaluca,0.353,41.181
43111000000,Tarragona,La Pobla de Montornès,1.415,41.177
43112000000,Tarragona,Poboleda,0.845,41.233
43113000000,Tarragona,El Pont d'Armentera,1.362,41.383
43114000000,Tarragona,Porrera,0.856,41.189
43115000000,Tarragona,Pradell de la Teixeta,0.876,41.157
43116000000,Tarragona,Prades,0.988,41.31
43117000000,Tarragona,Prat de Comte,0.406,40.984
43118000000,Tarragona,Pratdip,0.871,41.052
43119000000,Tarragona,Puigpelat,1.297,41.28
43120000000,Tarragona,Querol,1.397,41.423
43121000000,Tarragona,Rasquera,0.598,41.001
43122000000,Tarragona,Renau,1.311,41.225
43123000000,Tarragona,Reus,1.11,41.154
43124000000,Tarragona,La Riba,1.178,41.319
43125000000,Tarragona,Riba-roja d'Ebre,0.485,41.252
43126000000,Tarragona,La Riera de Gaià,1.362,41.165
43127000000,Tarragona,Riudecanyes,0.961,41.13
43128000000,Tarragona,Riudecols,0.977,41.169
43129000000,Tarragona,Riudoms,1.052,41.139
43130000000,Tarragona,Rocafort de Queralt,1.282,41.478
43131000000,Tarragona,Roda de Berà,1.454,41.186
43132000000,Tarragona,Rodonyà,1.398,41.281
43133000000,Tarragona,Roquetes,0.503,40.82
43134000000,Tarragona,El Rourell,1.219,41.224
43135000000,Tarragona,Salomó,1.375,41.23
43136000000,Tarragona,La Ràpita,0.592,40.62
43137000000,Tarragona,Sant Jaume dels Domenys,1.559,41.3
43138000000,Tarragona,Santa Bàrbara,0.493,40.714
43139000000,Tarragona,Santa Coloma de Queralt,1.385,41.532
43140000000,Tarragona,Santa Oliva,1.549,41.254
43141000000,Tarragona,Pontils,1.388,41.477
43142000000,Tarragona,Sarral,1.249,41.444
43143000000,Tarragona,Savallà del Comtat,1.3,41.543
43144000000,Tarragona,La Secuita,1.28,41.205
43145000000,Tarragona,La Selva del Camp,1.137,41.216
43146000000,Tarragona,Senan,1.087,41.47
43147000000,Tarragona,Solivella,1.178,41.456
43148000000,Tarragona,Tarragona,1.258,41.119
43149000000,Tarragona,Tivenys,0.512,40.907
43150000000,Tarragona,Tivissa,0.732,41.043
43151000000,Tarragona,La Torre de Fontaubella,0.865,41.125
43152000000,Tarragona,La Torre de l'Espanyol,0.625,41.192
43153000000,Tarragona,Torredembarra,1.396,41.145
43154000000,Tarragona,Torroja del Priorat,0.811,41.213
43155000000,Tarragona,Tortosa,0.525,40.811
43156000000,Tarragona,Ulldecona,0.447,40.597
43157000000,Tarragona,Ulldemolins,0.876,41.323
43158000000,Tarragona,Vallclara,0.983,41.377
43159000000,Tarragona,Vallfogona de Riucorb,1.236,41.563
43160000000,Tarragona,Vallmoll,1.248,41.244
43161000000,Tarragona,Valls,1.247,41.284
43162000000,Tarragona,Vandellòs i l'Hospitalet de l'Infant,0.832,41.02
43163000000,Tarragona,El Vendrell,1.535,41.22
43164000000,Tarragona,Vespella de Gaià,1.36,41.204
43165000000,Tarragona,Vilabella,1.331,41.248
43166000000,Tarragona,Vilallonga del Camp,1.206,41.212
43167000000,Tarragona,Vilanova d'Escornalbou,0.938,41.113
43168000000,Tarragona,Vilanova de Prades,0.955,41.348
43169000000,Tarragona,Vilaplana,1.033,41.229
43170000000,Tarragona,Vila-rodona,1.358,41.311
43171000000,Tarragona,Vila-seca,1.145,41.111
43172000000,Tarragona,Vilaverd,1.177,41.335
43173000000,Tarragona,La Vilella Alta,0.781,41.225
43174000000,Tarragona,La Vilella Baixa,0.762,41.221
43175000000,Tarragona,Vilalba dels Arcs,0.409,41.12
43176000000,Tarragona,Vimbodí i Poblet,1.052,41.401
43177000000,Tarragona,Vinebre,0.589,41.183
43178000000,Tarragona,Vinyols i els Arcs,1.039,41.114
43901000000,Tarragona,Deltebre,0.738,40.717
43902000000,Tarragona,Sant Jaume d'Enveja,0.718,40.707
43903000000,Tarragona,Camarles,0.672,40.773
43904000000,Tarragona,L'Aldea,0.608,40.741
43905000000,Tarragona,Salou,1.132,41.077
43906000000,Tarragona,L'Ampolla,0.709,40.813
43907000000,Tarragona,La Canonja,1.18,41.121
44001000000,Teruel,Ababuj,-0.808,40.548
44002000000,Teruel,Abejuela,-0.893,39.91
44003000000,Teruel,Aguatón,-1.234,40.671
44004000000,Teruel,Aguaviva,-0.197,40.822
44005000000,Teruel,Aguilar del Alfambra,-0.797,40.59
44006000000,Teruel,Alacón,-0.696,41.023
44007000000,Teruel,Alba,-1.345,40.618
44008000000,Teruel,Albalate del Arzobispo,-0.511,41.121
44009000000,Teruel,Albarracín,-1.444,40.407
44010000000,Teruel,Albentosa,-0.77,40.103
44011000000,Teruel,Alcaine,-0.706,40.954
44012000000,Teruel,Alcalá de la Selva,-0.72,40.372
44013000000,Teruel,Alcañiz,-0.133,41.051
44014000000,Teruel,Alcorisa,-0.381,40.891
44016000000,Teruel,Alfambra,-1.034,40.546
44017000000,Teruel,Aliaga,-0.702,40.674
44018000000,Teruel,Almohaja,-1.438,40.605
44019000000,Teruel,Alobras,-1.388,40.178
44020000000,Teruel,Alpeñés,-1.066,40.799
44021000000,Teruel,Allepuz,-0.728,40.492
44022000000,Teruel,Alloza,-0.53,40.969
44023000000,Teruel,Allueva,-1.043,40.986
44024000000,Teruel,Anadón,-0.983,40.982
44025000000,Teruel,Andorra,-0.444,40.975
44026000000,Teruel,Arcos de las Salinas,-1.044,39.991
44027000000,Teruel,Arens de Lledó,0.271,40.993
44028000000,Teruel,Argente,-1.163,40.689
44029000000,Teruel,Ariño,-0.592,41.03
44031000000,Teruel,Azaila,-0.493,41.292
44032000000,Teruel,Bádenas,-1.122,41.092
44033000000,Teruel,Báguena,-1.357,41.04
44034000000,Teruel,Bañón,-1.191,40.84
44035000000,Teruel,Barrachina,-1.14,40.898
44036000000,Teruel,Bea,-1.146,41.036
44037000000,Teruel,Beceite,0.183,40.832
44038000000,Teruel,Belmonte de San José,-0.063,40.875
44039000000,Teruel,Bello,-1.499,40.923
44040000000,Teruel,Berge,-0.427,40.857
44041000000,Teruel,Bezas,-1.325,40.331
44042000000,Teruel,Blancas,-1.482,40.814
44043000000,Teruel,Blesa,-0.885,41.052
44044000000,Teruel,Bordón,-0.322,40.687
44045000000,Teruel,Bronchales,-1.589,40.509
44046000000,Teruel,Bueña,-1.267,40.708
44047000000,Teruel,Burbáguena,-1.338,41.017
44048000000,Teruel,Cabra de Mora,-0.807,40.317
44049000000,Teruel,Calaceite,0.188,41.017
44050000000,Teruel,Calamocha,-1.301,40.92
44051000000,Teruel,Calanda,-0.231,40.939
44052000000,Teruel,Calomarde,-1.576,40.372
44053000000,Teruel,Camañas,-1.139,40.643
44054000000,Teruel,Camarena de la Sierra,-1.041,40.148
44055000000,Teruel,Camarillas,-0.754,40.611
44056000000,Teruel,Caminreal,-1.326,40.838
44059000000,Teruel,Cantavieja,-0.406,40.528
44060000000,Teruel,Cañada de Benatanduz,-0.535,40.581
44061000000,Teruel,La Cañada de Verich,-0.099,40.866
44062000000,Teruel,Cañada Vellida,-0.914,40.709
44063000000,Teruel,Cañizar del Olivar,-0.645,40.817
44064000000,Teruel,Cascante del Río,-1.114,40.196
44065000000,Teruel,Castejón de Tornos,-1.428,40.997
44066000000,Teruel,Castel de Cabra,-0.697,40.802
44067000000,Teruel,Castelnou,-0.365,41.228
44068000000,Teruel,Castelserás,-0.147,40.981
44070000000,Teruel,El Castellar,-0.817,40.365
44071000000,Teruel,Castellote,-0.32,40.8
44074000000,Teruel,Cedrillas,-0.854,40.436
44075000000,Teruel,Celadas,-1.15,40.474
44076000000,Teruel,Cella,-1.288,40.455
44077000000,Teruel,La Cerollera,-0.055,40.84
44080000000,Teruel,La Codoñera,-0.086,40.933
44082000000,Teruel,Corbalán,-0.986,40.403
44084000000,Teruel,Cortes de Aragón,-0.835,40.974
44085000000,Teruel,Cosa,-1.135,40.834
44086000000,Teruel,Cretas,0.212,40.929
44087000000,Teruel,Crivillén,-0.577,40.884
44088000000,Teruel,La Cuba,-0.298,40.591
44089000000,Teruel,Cubla,-1.079,40.211
44090000000,Teruel,Cucalón,-1.214,41.086
44092000000,Teruel,El Cuervo,-1.325,40.151
44093000000,Teruel,Cuevas de Almudén,-0.829,40.714
44094000000,Teruel,Cuevas Labradas,-1.051,40.453
44096000000,Teruel,Ejulve,-0.555,40.775
44097000000,Teruel,Escorihuela,-0.973,40.546
44099000000,Teruel,Escucha,-0.81,40.796
44100000000,Teruel,Estercuel,-0.632,40.855
44101000000,Teruel,Ferreruela de Huerva,-1.233,41.064
44102000000,Teruel,Fonfría (Teruel),-1.085,40.996
44103000000,Teruel,Formiche Alto,-0.893,40.324
44105000000,Teruel,Fórnoles,-0.004,40.895
44106000000,Teruel,Fortanete,-0.523,40.505
44107000000,Teruel,Foz-Calanda,-0.267,40.923
44108000000,Teruel,La Fresneda,0.074,40.93
44109000000,Teruel,Frías de Albarracín,-1.615,40.338
44110000000,Teruel,Fuenferrada,-1.012,40.87
44111000000,Teruel,Fuentes Calientes,-0.979,40.7
44112000000,Teruel,Fuentes Claras,-1.323,40.864
44113000000,Teruel,Fuentes de Rubielos,-0.619,40.169
44114000000,Teruel,Fuentespalda,0.065,40.807
44115000000,Teruel,Galve,-0.883,40.655
44116000000,Teruel,Gargallo,-0.585,40.835
44117000000,Teruel,Gea de Albarracín,-1.348,40.411
44118000000,Teruel,La Ginebrosa,-0.134,40.87
44119000000,Teruel,Griegos,-1.711,40.427
44120000000,Teruel,Guadalaviar,-1.717,40.388
44121000000,Teruel,Gúdar,-0.721,40.442
44122000000,Teruel,Híjar,-0.451,41.176
44123000000,Teruel,Hinojosa de Jarque,-0.786,40.691
44124000000,Teruel,La Hoz de la Vieja,-0.843,40.924
44125000000,Teruel,Huesa del Común,-0.92,41.01
44126000000,Teruel,La Iglesuela del Cid,-0.319,40.482
44127000000,Teruel,Jabaloyas,-1.407,40.24
44128000000,Teruel,Jarque de la Val,-0.801,40.703
44129000000,Teruel,Jatiel,-0.381,41.219
44130000000,Teruel,Jorcas,-0.753,40.543
44131000000,Teruel,Josa,-0.767,40.956
44132000000,Teruel,Lagueruela,-1.192,41.042
44133000000,Teruel,Lanzuela,-1.206,41.099
44135000000,Teruel,Libros,-1.234,40.162
44136000000,Teruel,Lidón,-1.112,40.717
44137000000,Teruel,Linares de Mora,-0.575,40.321
44138000000,Teruel,Loscos,-1.045,41.081
44141000000,Teruel,Lledó,0.277,40.955
44142000000,Teruel,Maicas,-0.89,40.966
44143000000,Teruel,Manzanera,-0.83,40.057
44144000000,Teruel,Martín del Río,-0.895,40.844
44145000000,Teruel,Mas de las Matas,-0.242,40.834
44146000000,Teruel,La Mata de los Olmos,-0.521,40.866
44147000000,Teruel,Mazaleón,0.104,41.05
44148000000,Teruel,Mezquita de Jarque,-0.868,40.721
44149000000,Teruel,Mirambel,-0.342,40.587
44150000000,Teruel,Miravete de la Sierra,-0.694,40.577
44151000000,Teruel,Molinos,-0.45,40.82
44152000000,Teruel,Monforte de Moyuela,-1.015,41.054
44153000000,Teruel,Monreal del Campo,-1.354,40.79
44154000000,Teruel,Monroyo,-0.032,40.788
44155000000,Teruel,Montalbán,-0.798,40.832
44156000000,Teruel,Monteagudo del Castillo,-0.818,40.457
44157000000,Teruel,Monterde de Albarracín,-1.492,40.497
44158000000,Teruel,Mora de Rubielos,-0.754,40.252
44159000000,Teruel,Moscardón,-1.537,40.334
44160000000,Teruel,Mosqueruela,-0.449,40.361
44161000000,Teruel,Muniesa,-0.812,41.034
44163000000,Teruel,Noguera de Albarracín,-1.597,40.461
44164000000,Teruel,Nogueras,-1.067,41.135
44165000000,Teruel,Nogueruelas,-0.637,40.237
44167000000,Teruel,Obón,-0.723,40.906
44168000000,Teruel,Odón,-1.568,40.884
44169000000,Teruel,Ojos Negros,-1.5,40.738
44171000000,Teruel,Olba,-0.626,40.132
44172000000,Teruel,Oliete,-0.675,40.998
44173000000,Teruel,Los Olmos,-0.486,40.877
44174000000,Teruel,Orihuela del Tremedal,-1.65,40.55
44175000000,Teruel,Orrios,-0.988,40.586
44176000000,Teruel,Palomar de Arroyos,-0.75,40.78
44177000000,Teruel,Pancrudo,-1.029,40.762
44178000000,Teruel,Las Parras de Castellote,-0.243,40.775
44179000000,Teruel,Peñarroya de Tastavins,0.039,40.755
44180000000,Teruel,Peracense,-1.469,40.641
44181000000,Teruel,Peralejos,-1.033,40.483
44182000000,Teruel,Perales del Alfambra,-1.003,40.633
44183000000,Teruel,Pitarque,-0.594,40.648
44184000000,Teruel,Plou,-0.855,40.992
44185000000,Teruel,El Pobo,-0.861,40.508
44187000000,Teruel,La Portellada,0.056,40.882
44189000000,Teruel,Pozondón,-1.47,40.562
44190000000,Teruel,Pozuel del Campo,-1.505,40.772
44191000000,Teruel,La Puebla de Híjar,-0.447,41.214
44192000000,Teruel,La Puebla de Valverde,-0.929,40.224
44193000000,Teruel,Puertomingalvo,-0.46,40.265
44194000000,Teruel,Ráfales,0.02,40.838
44195000000,Teruel,Rillo,-0.995,40.722
44196000000,Teruel,Riodeva,-1.148,40.117
44197000000,Teruel,Ródenas,-1.516,40.641
44198000000,Teruel,Royuela,-1.513,40.377
44199000000,Teruel,Rubiales,-1.27,40.276
44200000000,Teruel,Rubielos de la Cérida,-1.213,40.77
44201000000,Teruel,Rubielos de Mora,-0.653,40.19
44203000000,Teruel,Salcedillo,-1.005,40.962
44204000000,Teruel,Saldón,-1.428,40.325
44205000000,Teruel,Samper de Calanda,-0.39,41.19
44206000000,Teruel,San Agustín,-0.693,40.06
44207000000,Teruel,San Martín del Río,-1.387,41.066
44208000000,Teruel,Santa Cruz de Nogueras,-1.089,41.115
44209000000,Teruel,Santa Eulalia,-1.312,40.565
44210000000,Teruel,Sarrión,-0.815,40.141
44211000000,Teruel,Segura de los Baños,-0.951,40.94
44212000000,Teruel,Seno,-0.337,40.812
44213000000,Teruel,Singra,-1.313,40.655
44215000000,Teruel,Terriente,-1.504,40.298
44216000000,Teruel,Teruel,-1.109,40.344
44217000000,Teruel,Toril y Masegoso,-1.486,40.248
44218000000,Teruel,Tormón,-1.354,40.203
44219000000,Teruel,Tornos,-1.433,40.962
44220000000,Teruel,Torralba de los Sisones,-1.459,40.891
44221000000,Teruel,Torrecilla de Alcañiz,-0.091,40.96
44222000000,Teruel,Torrecilla del Rebollar,-1.072,40.91
44223000000,Teruel,Torre de Arcas,-0.068,40.752
44224000000,Teruel,Torre de las Arcas,-0.718,40.842
44225000000,Teruel,Torre del Compte,0.109,40.937
44226000000,Teruel,Torrelacárcel,-1.303,40.614
44227000000,Teruel,Torre los Negros,-1.097,40.853
44228000000,Teruel,Torremocha de Jiloca,-1.297,40.59
44229000000,Teruel,Torres de Albarracín,-1.532,40.427
44230000000,Teruel,Torrevelilla,-0.109,40.903
44231000000,Teruel,Torrijas,-0.958,40.022
44232000000,Teruel,Torrijo del Campo,-1.338,40.826
44234000000,Teruel,Tramacastiel,-1.24,40.192
44235000000,Teruel,Tramacastilla,-1.574,40.431
44236000000,Teruel,Tronchón,-0.399,40.621
44237000000,Teruel,Urrea de Gaén,-0.471,41.16
44238000000,Teruel,Utrillas,-0.843,40.813
44239000000,Teruel,Valacloche,-1.091,40.19
44240000000,Teruel,Valbona,-0.811,40.229
44241000000,Teruel,Valdealgorfa,-0.035,40.991
44243000000,Teruel,Valdecuenca,-1.409,40.297
44244000000,Teruel,Valdelinares,-0.606,40.391
44245000000,Teruel,Valdeltormo,0.084,40.987
44246000000,Teruel,Valderrobres,0.156,40.876
44247000000,Teruel,Valjunquera,0.026,40.953
44249000000,Teruel,El Vallecillo,-1.566,40.234
44250000000,Teruel,Veguillas de la Sierra,-1.406,40.154
44251000000,Teruel,Villafranca del Campo,-1.347,40.695
44252000000,Teruel,Villahermosa del Campo,-1.246,41.109
44256000000,Teruel,Villanueva del Rebollar de la Sierra,-1.009,40.891
44257000000,Teruel,Villar del Cobo,-1.674,40.395
44258000000,Teruel,Villar del Salz,-1.499,40.682
44260000000,Teruel,Villarluengo,-0.529,40.648
44261000000,Teruel,Villarquemado,-1.267,40.517
44262000000,Teruel,Villarroya de los Pinares,-0.67,40.53
44263000000,Teruel,Villastar,-1.153,40.28
44264000000,Teruel,Villel,-1.187,40.234
44265000000,Teruel,Vinaceite,-0.577,41.267
44266000000,Teruel,Visiedo,-1.098,40.685
44267000000,Teruel,Vivel del Río Martín,-0.94,40.87
44268000000,Teruel,La Zoma,-0.619,40.784
45001000000,Toledo,Ajofrín,-3.982,39.713
45002000000,Toledo,Alameda de la Sagra,-3.797,40.013
45003000000,Toledo,Albarreal de Tajo,-4.229,39.897
45004000000,Toledo,Alcabón,-4.369,40.001
45005000000,Toledo,Alcañizo,-5.106,39.903
45006000000,Toledo,Alcaudete de la Jara,-4.87,39.788
45007000000,Toledo,Alcolea de Tajo,-5.148,39.809
45008000000,Toledo,Aldea en Cabo,-4.459,40.185
45009000000,Toledo,Aldeanueva de Barbarroya,-5.019,39.759
45010000000,Toledo,Aldeanueva de San Bartolomé,-5.114,39.638
45011000000,Toledo,Almendral de la Cañada,-4.74,40.184
45012000000,Toledo,Almonacid de Toledo,-3.855,39.753
45013000000,Toledo,Almorox,-4.392,40.233
45014000000,Toledo,Añover de Tajo,-3.766,39.989
45015000000,Toledo,Arcicóllar,-4.116,40.055
45016000000,Toledo,Argés,-4.057,39.806
45017000000,Toledo,Azután,-5.125,39.785
45018000000,Toledo,Barcience,-4.233,39.983
45019000000,Toledo,Bargas,-4.021,39.941
45020000000,Toledo,Belvís de la Jara,-4.95,39.76
45021000000,Toledo,Borox,-3.742,40.07
45022000000,Toledo,Buenaventura,-4.849,40.174
45023000000,Toledo,Burguillos de Toledo,-3.993,39.796
45024000000,Toledo,Burujón,-4.298,39.903
45025000000,Toledo,Cabañas de la Sagra,-3.948,40.008
45026000000,Toledo,Cabañas de Yepes,-3.536,39.889
45027000000,Toledo,Cabezamesada,-3.102,39.817
45028000000,Toledo,Calera y Chozas,-4.978,39.881
45029000000,Toledo,Caleruela,-5.256,39.874
45030000000,Toledo,Calzada de Oropesa,-5.277,39.896
45031000000,Toledo,Camarena,-4.119,40.093
45032000000,Toledo,Camarenilla,-4.075,40.018
45033000000,Toledo,El Campillo de la Jara,-5.055,39.59
45034000000,Toledo,Camuñas,-3.46,39.428
45035000000,Toledo,Cardiel de los Montes,-4.654,40.062
45036000000,Toledo,Carmena,-4.401,39.955
45037000000,Toledo,El Carpio de Tajo,-4.454,39.887
45038000000,Toledo,Carranque,-3.901,40.17
45039000000,Toledo,Carriches,-4.459,39.964
45040000000,Toledo,El Casar de Escalona,-4.525,40.046
45041000000,Toledo,Casarrubios del Monte,-4.036,40.185
45042000000,Toledo,Casasbuenas,-4.126,39.761
45043000000,Toledo,Castillo de Bayuela,-4.686,40.102
45045000000,Toledo,Cazalegas,-4.677,40.011
45046000000,Toledo,Cebolla,-4.573,39.947
45047000000,Toledo,Cedillo del Condado,-3.924,40.116
45048000000,Toledo,Los Cerralbos,-4.569,39.985
45049000000,Toledo,Cervera de los Montes,-4.811,40.052
45050000000,Toledo,Ciruelos,-3.614,39.939
45051000000,Toledo,Cobeja,-3.859,40.023
45052000000,Toledo,Cobisa,-4.025,39.805
45053000000,Toledo,Consuegra,-3.607,39.46
45054000000,Toledo,Corral de Almaguer,-3.164,39.759
45055000000,Toledo,Cuerva,-4.211,39.664
45056000000,Toledo,Chozas de Canales,-4.044,40.1
45057000000,Toledo,Chueca,-3.944,39.732
45058000000,Toledo,Domingo Pérez,-4.505,39.976
45059000000,Toledo,Dosbarrios,-3.484,39.882
45060000000,Toledo,Erustes,-4.496,39.956
45061000000,Toledo,Escalona,-4.402,40.166
45062000000,Toledo,Escalonilla,-4.349,39.925
45063000000,Toledo,Espinoso del Rey,-4.784,39.652
45064000000,Toledo,Esquivias,-3.768,40.106
45065000000,Toledo,La Estrella,-5.093,39.687
45066000000,Toledo,Fuensalida,-4.209,40.053
45067000000,Toledo,Gálvez,-4.274,39.7
45068000000,Toledo,Garciotum,-4.648,40.1
45069000000,Toledo,Gerindote,-4.302,39.965
45070000000,Toledo,Guadamur,-4.149,39.811
45071000000,Toledo,La Guardia,-3.478,39.789
45072000000,Toledo,Las Herencias,-4.921,39.868
45073000000,Toledo,Herreruela de Oropesa,-5.243,39.889
45074000000,Toledo,Hinojosa de San Vicente,-4.724,40.104
45075000000,Toledo,Hontanar,-4.498,39.612
45076000000,Toledo,Hormigos,-4.445,40.098
45077000000,Toledo,Huecas,-4.196,40.012
45078000000,Toledo,Huerta de Valdecarábanos,-3.613,39.864
45079000000,Toledo,La Iglesuela del Tiétar,-4.751,40.233
45080000000,Toledo,Illán de Vacas,-4.558,39.971
45081000000,Toledo,Illescas,-3.85,40.124
45082000000,Toledo,Lagartera,-5.201,39.905
45083000000,Toledo,Layos,-4.064,39.777
45084000000,Toledo,Lillo,-3.305,39.723
45085000000,Toledo,Lominchar,-3.965,40.089
45086000000,Toledo,Lucillos,-4.612,39.986
45087000000,Toledo,Madridejos,-3.535,39.47
45088000000,Toledo,Magán,-3.931,39.962
45089000000,Toledo,Malpica de Tajo,-4.546,39.897
45090000000,Toledo,Manzaneque,-3.795,39.636
45091000000,Toledo,Maqueda,-4.37,40.065
45092000000,Toledo,Marjaliza,-3.936,39.564
45093000000,Toledo,Marrupe,-4.795,40.091
45094000000,Toledo,Mascaraque,-3.813,39.716
45095000000,Toledo,La Mata,-4.439,39.942
45096000000,Toledo,Mazarambroz,-4.019,39.695
45097000000,Toledo,Mejorada,-4.882,40.01
45098000000,Toledo,Menasalbas,-4.284,39.641
45099000000,Toledo,Méntrida,-4.195,40.238
45100000000,Toledo,Mesegar de Tajo,-4.502,39.925
45101000000,Toledo,Miguel Esteban,-3.076,39.526
45102000000,Toledo,Mocejón,-3.916,39.94
45103000000,Toledo,Mohedas de la Jara,-5.144,39.604
45104000000,Toledo,Montearagón,-4.631,39.965
45105000000,Toledo,Montesclaros,-4.939,40.106
45106000000,Toledo,Mora,-3.773,39.685
45107000000,Toledo,Nambroca,-3.944,39.798
45108000000,Toledo,La Nava de Ricomalillo,-4.99,39.652
45109000000,Toledo,Navahermosa,-4.472,39.634
45110000000,Toledo,Navalcán,-5.093,40.068
45111000000,Toledo,Navalmoralejo,-5.143,39.74
45112000000,Toledo,Los Navalmorales,-4.64,39.726
45113000000,Toledo,Los Navalucillos,-4.642,39.667
45114000000,Toledo,Navamorcuende,-4.785,40.158
45115000000,Toledo,Noblejas,-3.441,39.982
45116000000,Toledo,Noez,-4.184,39.742
45117000000,Toledo,Nombela,-4.503,40.156
45118000000,Toledo,Novés,-4.272,40.047
45119000000,Toledo,Numancia de la Sagra,-3.855,40.076
45120000000,Toledo,Nuño Gómez,-4.62,40.113
45121000000,Toledo,Ocaña,-3.501,39.958
45122000000,Toledo,Olías del Rey,-3.987,39.947
45123000000,Toledo,Ontígola,-3.573,40.003
45124000000,Toledo,Orgaz,-3.875,39.647
45125000000,Toledo,Oropesa,-5.172,39.919
45126000000,Toledo,Otero,-4.515,40.001
45127000000,Toledo,Palomeque,-3.964,40.119
45128000000,Toledo,Pantoja,-3.837,40.044
45129000000,Toledo,Paredes de Escalona,-4.429,40.205
45130000000,Toledo,Parrillas,-5.064,40.063
45131000000,Toledo,Pelahustán,-4.598,40.176
45132000000,Toledo,Pepino,-4.804,40.033
45133000000,Toledo,Polán,-4.168,39.789
45134000000,Toledo,Portillo de Toledo,-4.229,40.063
45135000000,Toledo,La Puebla de Almoradiel,-3.119,39.599
45136000000,Toledo,La Puebla de Montalbán,-4.357,39.865
45137000000,Toledo,La Pueblanueva,-4.681,39.913
45138000000,Toledo,El Puente del Arzobispo,-5.171,39.802
45139000000,Toledo,Puerto de San Vicente,-5.113,39.522
45140000000,Toledo,Pulgar,-4.153,39.694
45141000000,Toledo,Quero,-3.248,39.51
45142000000,Toledo,Quintanar de la Orden,-3.044,39.591
45143000000,Toledo,Quismondo,-4.324,40.105
45144000000,Toledo,El Real de San Vicente,-4.69,40.136
45145000000,Toledo,Recas,-3.993,40.053
45146000000,Toledo,Retamoso de la Jara,-4.755,39.743
45147000000,Toledo,Rielves,-4.193,39.961
45148000000,Toledo,Robledo del Mazo,-4.906,39.609
45149000000,Toledo,El Romeral,-3.434,39.707
45150000000,Toledo,San Bartolomé de las Abiertas,-4.72,39.83
